"WeekEndingDate","Country","HBT","TreatmentLocation","DepartmentType","NumberOfAttendancesEpisode","NumberWithin4HoursEpisode","NumberOver4HoursEpisode","PercentageWithin4HoursEpisode","NumberOver8HoursEpisode","PercentageOver8HoursEpisode","NumberOver12HoursEpisode","PercentageOver12HoursEpisode"
"20200126","S92000003","S08000022","H103H","Emergency Department",137,132,5,96.4,0,0,0,0
"20200126","S92000003","S08000022","C121H","Emergency Department",139,130,9,93.5,1,0.7,1,0.7
"20200126","S92000003","S08000022","H202H","Emergency Department",621,585,36,94.2,5,0.8,0,0
"20200126","S92000003","S08000032","L302H","Emergency Department",1241,1040,201,83.8,20,1.6,10,0.8
"20200126","S92000003","S08000032","L106H","Emergency Department",1278,1163,115,91,5,0.4,0,0
"20200126","S92000003","S08000032","L308H","Emergency Department",1339,1219,120,91,19,1.4,3,0.2
"20200126","S92000003","S08000024","S319H","Emergency Department",976,949,27,97.2,0,0,0,0
"20200126","S92000003","S08000024","S314H","Emergency Department",2438,1964,474,80.6,99,4.1,28,1.1
"20200126","S92000003","S08000024","S308H","Emergency Department",1137,951,186,83.6,43,3.8,10,0.9
"20200126","S92000003","S08000025","R103H","Emergency Department",112,103,9,92,0,0,0,0
"20200126","S92000003","S08000026","Z102H","Emergency Department",129,119,10,92.2,0,0,0,0
"20200126","S92000003","S08000030","T101H","Emergency Department",965,949,16,98.3,0,0,0,0
"20200126","S92000003","S08000030","T202H","Emergency Department",448,435,13,97.1,0,0,0,0
"20200126","S92000003","S08000028","W107H","Emergency Department",120,119,1,99.2,0,0,0,0
"20200202","S92000003","S08000015","A210H","Emergency Department",660,417,243,63.2,113,17.1,60,9.1
"20200202","S92000003","S08000015","A111H","Emergency Department",1385,1228,157,88.7,75,5.4,51,3.7
"20200202","S92000003","S08000016","B120H","Emergency Department",592,462,130,78,34,5.7,18,3
"20200202","S92000003","S08000017","Y146H","Emergency Department",636,520,116,81.8,35,5.5,2,0.3
"20200202","S92000003","S08000017","Y144H","Emergency Department",219,194,25,88.6,3,1.4,0,0
"20200202","S92000003","S08000029","F704H","Emergency Department",1268,1136,132,89.6,2,0.2,0,0
"20200202","S92000003","S08000019","V217H","Emergency Department",1172,1018,154,86.9,4,0.3,1,0.1
"20200202","S92000003","S08000020","N101H","Emergency Department",1198,1031,167,86.1,12,1,3,0.3
"20200202","S92000003","S08000020","N411H","Emergency Department",510,456,54,89.4,3,0.6,0,0
"20200202","S92000003","S08000020","N121H","Emergency Department",330,326,4,98.8,0,0,0,0
"20200202","S92000003","S08000031","G107H","Emergency Department",1713,1330,383,77.6,45,2.6,2,0.1
"20200202","S92000003","S08000031","C313H","Emergency Department",631,554,77,87.8,13,2.1,1,0.2
"20200202","S92000003","S08000031","G405H","Emergency Department",1953,1346,607,68.9,102,5.2,10,0.5
"20200202","S92000003","S08000031","C418H","Emergency Department",1249,1031,218,82.5,32,2.6,1,0.1
"20200202","S92000003","S08000031","G513H","Emergency Department",1257,1219,38,97,0,0,0,0
"20200202","S92000003","S08000022","H212H","Emergency Department",145,129,16,89,3,2.1,0,0
"20200202","S92000003","S08000022","H103H","Emergency Department",156,150,6,96.2,1,0.6,0,0
"20200202","S92000003","S08000022","C121H","Emergency Department",140,139,1,99.3,0,0,0,0
"20200202","S92000003","S08000022","H202H","Emergency Department",691,609,82,88.1,9,1.3,2,0.3
"20200202","S92000003","S08000032","L302H","Emergency Department",1190,1049,141,88.2,19,1.6,3,0.3
"20200202","S92000003","S08000032","L106H","Emergency Department",1348,1244,104,92.3,7,0.5,0,0
"20200202","S92000003","S08000032","L308H","Emergency Department",1444,1215,229,84.1,27,1.9,3,0.2
"20200202","S92000003","S08000024","S319H","Emergency Department",913,888,25,97.3,0,0,0,0
"20200202","S92000003","S08000024","S314H","Emergency Department",2487,1795,692,72.2,217,8.7,100,4
"20200202","S92000003","S08000024","S308H","Emergency Department",1177,970,207,82.4,59,5,23,2
"20200202","S92000003","S08000025","R103H","Emergency Department",126,121,5,96,0,0,0,0
"20200202","S92000003","S08000026","Z102H","Emergency Department",159,148,11,93.1,0,0,0,0
"20200202","S92000003","S08000030","T101H","Emergency Department",1013,984,29,97.1,1,0.1,0,0
"20200202","S92000003","S08000030","T202H","Emergency Department",439,426,13,97,0,0,0,0
"20200202","S92000003","S08000028","W107H","Emergency Department",121,120,1,99.2,0,0,0,0
"20200209","S92000003","S08000015","A210H","Emergency Department",634,459,175,72.4,59,9.3,24,3.8
"20200209","S92000003","S08000015","A111H","Emergency Department",1267,1089,178,86,68,5.4,33,2.6
"20200209","S92000003","S08000016","B120H","Emergency Department",569,501,68,88,11,1.9,2,0.4
"20200209","S92000003","S08000017","Y146H","Emergency Department",603,560,43,92.9,0,0,0,0
"20200209","S92000003","S08000017","Y144H","Emergency Department",228,203,25,89,2,0.9,0,0
"20200209","S92000003","S08000029","F704H","Emergency Department",1331,1193,138,89.6,14,1.1,0,0
"20200209","S92000003","S08000019","V217H","Emergency Department",1225,1144,81,93.4,1,0.1,1,0.1
"20200209","S92000003","S08000020","N101H","Emergency Department",1121,993,128,88.6,3,0.3,0,0
"20200209","S92000003","S08000020","N411H","Emergency Department",504,455,49,90.3,5,1,1,0.2
"20200209","S92000003","S08000020","N121H","Emergency Department",331,328,3,99.1,0,0,0,0
"20200209","S92000003","S08000031","G107H","Emergency Department",1809,1318,491,72.9,26,1.4,0,0
"20200209","S92000003","S08000031","C313H","Emergency Department",571,527,44,92.3,5,0.9,1,0.2
"20200209","S92000003","S08000031","G405H","Emergency Department",1868,1287,581,68.9,114,6.1,17,0.9
"20200209","S92000003","S08000031","C418H","Emergency Department",1238,1077,161,87,21,1.7,0,0
"20200209","S92000003","S08000031","G513H","Emergency Department",1171,1159,12,99,0,0,0,0
"20200209","S92000003","S08000022","H212H","Emergency Department",157,152,5,96.8,0,0,0,0
"20200209","S92000003","S08000022","H103H","Emergency Department",169,162,7,95.9,2,1.2,0,0
"20200209","S92000003","S08000022","C121H","Emergency Department",139,134,5,96.4,0,0,0,0
"20200209","S92000003","S08000022","H202H","Emergency Department",662,571,91,86.3,7,1.1,1,0.2
"20200209","S92000003","S08000032","L302H","Emergency Department",1203,1020,183,84.8,32,2.7,1,0.1
"20200209","S92000003","S08000032","L106H","Emergency Department",1350,1241,109,91.9,3,0.2,1,0.1
"20200209","S92000003","S08000032","L308H","Emergency Department",1432,1187,245,82.9,36,2.5,3,0.2
"20200209","S92000003","S08000024","S319H","Emergency Department",948,932,16,98.3,0,0,0,0
"20200209","S92000003","S08000024","S314H","Emergency Department",2445,1915,530,78.3,142,5.8,63,2.6
"20200209","S92000003","S08000024","S308H","Emergency Department",1114,971,143,87.2,32,2.9,14,1.3
"20200209","S92000003","S08000025","R103H","Emergency Department",130,124,6,95.4,1,0.8,0,0
"20200209","S92000003","S08000026","Z102H","Emergency Department",149,144,5,96.6,1,0.7,0,0
"20200209","S92000003","S08000030","T101H","Emergency Department",1045,1014,31,97,1,0.1,1,0.1
"20200209","S92000003","S08000030","T202H","Emergency Department",425,419,6,98.6,0,0,0,0
"20200209","S92000003","S08000028","W107H","Emergency Department",100,99,1,99,0,0,0,0
"20200216","S92000003","S08000015","A210H","Emergency Department",617,432,185,70,73,11.8,26,4.2
"20200216","S92000003","S08000015","A111H","Emergency Department",1192,981,211,82.3,123,10.3,71,6
"20200216","S92000003","S08000016","B120H","Emergency Department",573,466,107,81.3,19,3.3,7,1.2
"20200216","S92000003","S08000017","Y146H","Emergency Department",662,580,82,87.6,11,1.7,0,0
"20200216","S92000003","S08000017","Y144H","Emergency Department",221,199,22,90,7,3.2,1,0.5
"20200216","S92000003","S08000029","F704H","Emergency Department",1231,1057,174,85.9,5,0.4,0,0
"20200216","S92000003","S08000019","V217H","Emergency Department",1216,1164,52,95.7,0,0,0,0
"20200216","S92000003","S08000020","N101H","Emergency Department",1094,981,113,89.7,3,0.3,0,0
"20200216","S92000003","S08000020","N411H","Emergency Department",471,429,42,91.1,1,0.2,0,0
"20200216","S92000003","S08000020","N121H","Emergency Department",290,284,6,97.9,0,0,0,0
"20200216","S92000003","S08000031","G107H","Emergency Department",1725,1558,167,90.3,5,0.3,0,0
"20200216","S92000003","S08000031","C313H","Emergency Department",605,578,27,95.5,3,0.5,0,0
"20200216","S92000003","S08000031","G405H","Emergency Department",1882,1346,536,71.5,63,3.3,13,0.7
"20200216","S92000003","S08000031","C418H","Emergency Department",1204,929,275,77.2,45,3.7,0,0
"20200216","S92000003","S08000031","G513H","Emergency Department",1149,1134,15,98.7,0,0,0,0
"20200216","S92000003","S08000022","H212H","Emergency Department",146,138,8,94.5,0,0,0,0
"20200216","S92000003","S08000022","H103H","Emergency Department",147,139,8,94.6,0,0,0,0
"20200216","S92000003","S08000022","C121H","Emergency Department",102,99,3,97.1,0,0,0,0
"20200216","S92000003","S08000022","H202H","Emergency Department",661,583,78,88.2,6,0.9,0,0
"20200216","S92000003","S08000032","L302H","Emergency Department",1123,958,165,85.3,40,3.6,10,0.9
"20200216","S92000003","S08000032","L106H","Emergency Department",1220,1161,59,95.2,2,0.2,1,0.1
"20200216","S92000003","S08000032","L308H","Emergency Department",1322,1148,174,86.8,35,2.6,11,0.8
"20200216","S92000003","S08000024","S319H","Emergency Department",809,792,17,97.9,0,0,0,0
"20200216","S92000003","S08000024","S314H","Emergency Department",2292,1772,520,77.3,140,6.1,52,2.3
"20200216","S92000003","S08000024","S308H","Emergency Department",1054,885,169,84,46,4.4,16,1.5
"20200216","S92000003","S08000025","R103H","Emergency Department",123,117,6,95.1,0,0,0,0
"20200216","S92000003","S08000026","Z102H","Emergency Department",145,122,23,84.1,1,0.7,1,0.7
"20200216","S92000003","S08000030","T101H","Emergency Department",920,870,50,94.6,0,0,0,0
"20200216","S92000003","S08000030","T202H","Emergency Department",389,382,7,98.2,0,0,0,0
"20200216","S92000003","S08000028","W107H","Emergency Department",112,108,4,96.4,0,0,0,0
"20200223","S92000003","S08000015","A210H","Emergency Department",625,355,270,56.8,143,22.9,87,13.9
"20200223","S92000003","S08000015","A111H","Emergency Department",1321,1072,249,81.2,92,7,48,3.6
"20200223","S92000003","S08000016","B120H","Emergency Department",550,477,73,86.7,23,4.2,5,0.9
"20200223","S92000003","S08000017","Y146H","Emergency Department",658,597,61,90.7,3,0.5,0,0
"20200223","S92000003","S08000017","Y144H","Emergency Department",237,215,22,90.7,1,0.4,0,0
"20200223","S92000003","S08000029","F704H","Emergency Department",1291,1067,224,82.6,27,2.1,0,0
"20200223","S92000003","S08000019","V217H","Emergency Department",1159,1041,118,89.8,2,0.2,0,0
"20200223","S92000003","S08000020","N101H","Emergency Department",1140,995,145,87.3,9,0.8,1,0.1
"20200223","S92000003","S08000020","N411H","Emergency Department",525,489,36,93.1,6,1.1,1,0.2
"20200223","S92000003","S08000020","N121H","Emergency Department",294,286,8,97.3,0,0,0,0
"20200223","S92000003","S08000031","G107H","Emergency Department",1846,1523,323,82.5,15,0.8,5,0.3
"20200223","S92000003","S08000031","C313H","Emergency Department",631,564,67,89.4,1,0.2,0,0
"20200223","S92000003","S08000031","G405H","Emergency Department",1915,1287,628,67.2,108,5.6,8,0.4
"20200223","S92000003","S08000031","C418H","Emergency Department",1233,1006,227,81.6,62,5,4,0.3
"20200223","S92000003","S08000031","G513H","Emergency Department",1293,1262,31,97.6,0,0,0,0
"20200223","S92000003","S08000022","H212H","Emergency Department",133,127,6,95.5,0,0,0,0
"20200223","S92000003","S08000022","H103H","Emergency Department",165,162,3,98.2,1,0.6,1,0.6
"20200223","S92000003","S08000022","C121H","Emergency Department",116,112,4,96.6,1,0.9,0,0
"20200223","S92000003","S08000022","H202H","Emergency Department",665,558,107,83.9,11,1.7,1,0.2
"20200223","S92000003","S08000032","L302H","Emergency Department",1241,926,315,74.6,55,4.4,21,1.7
"20200223","S92000003","S08000032","L106H","Emergency Department",1333,1125,208,84.4,25,1.9,2,0.2
"20200223","S92000003","S08000032","L308H","Emergency Department",1422,1173,249,82.5,45,3.2,9,0.6
"20200223","S92000003","S08000024","S319H","Emergency Department",856,829,27,96.8,0,0,0,0
"20200223","S92000003","S08000024","S314H","Emergency Department",2432,1793,639,73.7,240,9.9,115,4.7
"20200223","S92000003","S08000024","S308H","Emergency Department",1080,947,133,87.7,42,3.9,15,1.4
"20200223","S92000003","S08000025","R103H","Emergency Department",151,140,11,92.7,1,0.7,0,0
"20200223","S92000003","S08000026","Z102H","Emergency Department",139,133,6,95.7,0,0,0,0
"20200223","S92000003","S08000030","T101H","Emergency Department",999,982,17,98.3,0,0,0,0
"20200223","S92000003","S08000030","T202H","Emergency Department",428,412,16,96.3,2,0.5,0,0
"20200223","S92000003","S08000028","W107H","Emergency Department",121,120,1,99.2,0,0,0,0
"20200301","S92000003","S08000015","A210H","Emergency Department",708,432,276,61,111,15.7,65,9.2
"20200301","S92000003","S08000015","A111H","Emergency Department",1381,1101,280,79.7,152,11,88,6.4
"20200301","S92000003","S08000016","B120H","Emergency Department",543,513,30,94.5,0,0,0,0
"20200301","S92000003","S08000017","Y146H","Emergency Department",635,535,100,84.3,18,2.8,7,1.1
"20200301","S92000003","S08000017","Y144H","Emergency Department",282,238,44,84.4,5,1.8,1,0.4
"20200301","S92000003","S08000029","F704H","Emergency Department",1309,1142,167,87.2,5,0.4,0,0
"20200301","S92000003","S08000019","V217H","Emergency Department",1268,1173,95,92.5,2,0.2,1,0.1
"20200301","S92000003","S08000020","N101H","Emergency Department",1163,964,199,82.9,4,0.3,0,0
"20200301","S92000003","S08000020","N411H","Emergency Department",508,477,31,93.9,0,0,0,0
"20200301","S92000003","S08000020","N121H","Emergency Department",326,315,11,96.6,0,0,0,0
"20200301","S92000003","S08000031","G107H","Emergency Department",1799,1450,349,80.6,18,1,1,0.1
"20200301","S92000003","S08000031","C313H","Emergency Department",605,552,53,91.2,2,0.3,1,0.2
"20200301","S92000003","S08000031","G405H","Emergency Department",1938,1329,609,68.6,101,5.2,18,0.9
"20200301","S92000003","S08000031","C418H","Emergency Department",1252,981,271,78.4,48,3.8,6,0.5
"20200301","S92000003","S08000031","G513H","Emergency Department",1264,1238,26,97.9,1,0.1,0,0
"20200301","S92000003","S08000022","H212H","Emergency Department",151,137,14,90.7,2,1.3,0,0
"20200301","S92000003","S08000022","H103H","Emergency Department",158,152,6,96.2,0,0,0,0
"20200301","S92000003","S08000022","C121H","Emergency Department",138,134,4,97.1,0,0,0,0
"20200301","S92000003","S08000022","H202H","Emergency Department",706,632,74,89.5,4,0.6,0,0
"20200301","S92000003","S08000032","L302H","Emergency Department",1210,927,283,76.6,54,4.5,25,2.1
"20200301","S92000003","S08000032","L106H","Emergency Department",1296,1159,137,89.4,10,0.8,3,0.2
"20200301","S92000003","S08000032","L308H","Emergency Department",1395,1197,198,85.8,31,2.2,6,0.4
"20200301","S92000003","S08000024","S319H","Emergency Department",907,855,52,94.3,2,0.2,0,0
"20200301","S92000003","S08000024","S314H","Emergency Department",2450,1997,453,81.5,71,2.9,29,1.2
"20200301","S92000003","S08000024","S308H","Emergency Department",1127,995,132,88.3,14,1.2,0,0
"20200301","S92000003","S08000025","R103H","Emergency Department",135,125,10,92.6,1,0.7,0,0
"20200301","S92000003","S08000026","Z102H","Emergency Department",124,119,5,96,0,0,0,0
"20200301","S92000003","S08000030","T101H","Emergency Department",1037,993,44,95.8,0,0,0,0
"20200301","S92000003","S08000030","T202H","Emergency Department",475,462,13,97.3,0,0,0,0
"20200301","S92000003","S08000028","W107H","Emergency Department",100,100,0,100,0,0,0,0
"20200308","S92000003","S08000015","A210H","Emergency Department",714,431,283,60.4,152,21.3,86,12
"20200308","S92000003","S08000015","A111H","Emergency Department",1368,1202,166,87.9,64,4.7,38,2.8
"20200308","S92000003","S08000016","B120H","Emergency Department",563,463,100,82.2,27,4.8,12,2.1
"20200308","S92000003","S08000017","Y146H","Emergency Department",647,554,93,85.6,21,3.2,6,0.9
"20200308","S92000003","S08000017","Y144H","Emergency Department",277,230,47,83,14,5.1,3,1.1
"20200308","S92000003","S08000029","F704H","Emergency Department",1336,1142,194,85.5,9,0.7,0,0
"20200308","S92000003","S08000019","V217H","Emergency Department",1246,1160,86,93.1,8,0.6,4,0.3
"20200308","S92000003","S08000020","N101H","Emergency Department",1202,1004,198,83.5,13,1.1,0,0
"20200308","S92000003","S08000020","N411H","Emergency Department",561,523,38,93.2,1,0.2,0,0
"20200308","S92000003","S08000020","N121H","Emergency Department",334,332,2,99.4,0,0,0,0
"20200308","S92000003","S08000031","G107H","Emergency Department",1823,1530,293,83.9,10,0.5,0,0
"20200308","S92000003","S08000031","C313H","Emergency Department",611,557,54,91.2,2,0.3,1,0.2
"20200308","S92000003","S08000031","G405H","Emergency Department",1905,1358,547,71.3,46,2.4,6,0.3
"20200308","S92000003","S08000031","C418H","Emergency Department",1213,1038,175,85.6,28,2.3,3,0.2
"20200308","S92000003","S08000031","G513H","Emergency Department",685,649,36,94.7,0,0,0,0
"20200308","S92000003","S08000022","H212H","Emergency Department",151,145,6,96,1,0.7,0,0
"20200308","S92000003","S08000022","H103H","Emergency Department",181,171,10,94.5,2,1.1,2,1.1
"20200308","S92000003","S08000022","C121H","Emergency Department",138,132,6,95.7,0,0,0,0
"20200308","S92000003","S08000022","H202H","Emergency Department",690,573,117,83,14,2,0,0
"20200308","S92000003","S08000032","L302H","Emergency Department",1189,931,258,78.3,51,4.3,23,1.9
"20200308","S92000003","S08000032","L106H","Emergency Department",1336,1227,109,91.8,11,0.8,0,0
